Unnamed: 0,rep,NeSa1,pa1,NeSa2,pa2,AIC,identifier,product1,product2
393,393,1.3259476915600001,24.503154757199994,6.1737499355,0.46551144248333337,-13237.3064659,BimodalDFE,1.2995960594498708,0.05173112228410784
394,394,1.34190875301,5.67869375934,2.71637565166,2.2121311242000004,-27408.549694499998,BimodalDFE,0.30481155445286434,0.10816162423301058
395,395,1.290702078505,6.179015113209999,0.9857087310399999,3.964548214788889,-27455.531202099995,BimodalDFE,0.3190107059893582,0.07034201621903614
396,396,1.2724520229075,6.24905887745,0.04280646944965,49.682719383333335,-27407.590512199997,BimodalDFE,0.318065104395173,0.03828135257024746
397,397,1.7993170758375001,0.0683914650573,33.4047020625,1.9371965013777779,-13925.0662477,BimodalDFE,0.004922317236765744,1.1648064953707566
398,398,12.527001346725001,773.9885315769999,19.1497717591,982.5467422522222,-4559.15609198,BimodalDFE,387.83021509659136,338.6798254219916
399,399,1.9149930994900002,9040.50992905,0.0466385340847,222.22222222222223,-2528.57258367,BimodalDFE,692.5005652000632,0.18655413633880003
400,400,1.3545956577975,5.556788214580001,2.86800457006,2.0174992298444443,-27484.1932519,BimodalDFE,0.3010880474708157,0.10415154620315514
401,401,1.2836511904575003,6.21419298523,0.9302042304299999,2.8583310914333335,-27427.2736597,BimodalDFE,0.3190742489289255,0.04785897011797594
402,402,1.36937749929,5.46486798514,2.52122633066,2.409822822022223,-27426.1252076,BimodalDFE,0.2993386902176398,0.10936275751994065
403,403,2.2399564816275,8911.7489701,27.937131751099997,222.22222222222223,-2246.72899725,BimodalDFE,798.4771947285078,111.74852700439999
404,404,1.8646892598525002,288.207306962,0.0697071279365,64.00835434700001,-4781.88324677,BimodalDFE,21.49668279612217,0.0803130938184808
405,405,1.3516239701275001,5.60176493857,2.431904068435,2.484534580511111,-27523.9259963,BimodalDFE,0.3028591906396406,0.10875869558122352
406,406,1.6190439139375,60.4164655918,15.774802779700002,20.94158590877778,-7247.12024734,BimodalDFE,3.912676436720727,5.9462889768920535
407,407,1.672804005925,103.680577212,25.178253738549998,1.1761611731,-6664.7387176,BimodalDFE,6.937491395873995,0.5330463201673636
408,408,1.3447198898825001,5.6466564020700005,2.567306739815,2.4635215699333335,-27538.588633599997,BimodalDFE,0.3037268470078354,0.11384307954305058
409,409,1.37276229173,5.463772373289999,3.124050005175,1.855196368477778,-27459.251233599996,BimodalDFE,0.30001842738594564,0.10432307204178558
410,410,1.396608421,5.41145035301,1.3679973121400002,181.97535235222222,-25030.3403952,BimodalDFE,0.30230708531348754,4.48095227208425
411,411,1.5974775728675,3914.22332222,0.0398154897774,61.379851278888886,-3279.12551741,BimodalDFE,250.11535889765472,0.04398963914039279
