,rep,NeSa,pa,AIC,identifier
694,694,521.200428229,0.000583588358728,-27378.3078743,Nes200_dDFE.Exponential
695,695,519.721262581,0.000583250745519,-27348.9187945,Nes200_dDFE.Exponential
696,696,516.206414396,0.00058998521532,-27352.2710054,Nes200_dDFE.Exponential
697,697,523.296264605,0.000579202948979,-27388.0670904,Nes200_dDFE.Exponential
698,698,522.577383152,0.000576198952192,-27357.8463072,Nes200_dDFE.Exponential
699,699,515.498575284,0.000588589910441,-27419.7491034,Nes200_dDFE.Exponential
700,700,522.723408144,0.000577539864494,-27476.5141911,Nes200_dDFE.Exponential
701,701,515.64479266,0.000590044240545,-27418.1286451,Nes200_dDFE.Exponential
702,702,514.877098472,0.000594348690748,-27309.0747049,Nes200_dDFE.Exponential
703,703,520.102505436,0.000580118157164,-27354.7133748,Nes200_dDFE.Exponential
704,704,517.859427218,0.000585105306529,-27438.1553831,Nes200_dDFE.Exponential
705,705,520.726798436,0.000582437886317,-27434.2256538,Nes200_dDFE.Exponential
706,706,513.382791897,0.000593638829018,-27385.6668553,Nes200_dDFE.Exponential
707,707,525.462878493,0.00057546826908,-27391.3711927,Nes200_dDFE.Exponential
708,708,518.654793604,0.00058716419626,-27395.4510379,Nes200_dDFE.Exponential
709,709,513.856934166,0.000594236706837,-27455.2787907,Nes200_dDFE.Exponential
710,710,512.354942471,0.000598001298598,-27432.3115287,Nes200_dDFE.Exponential
711,711,521.522469937,0.000581342912921,-27319.2118713,Nes200_dDFE.Exponential
712,712,520.772463799,0.000579108899229,-27403.0008673,Nes200_dDFE.Exponential
713,713,512.876218239,0.000593526543318,-27377.2382594,Nes200_dDFE.Exponential
714,714,521.141168245,0.000583589750096,-27393.7461661,Nes200_dDFE.Exponential
715,715,514.286952015,0.000591942683937,-27408.2128767,Nes200_dDFE.Exponential
716,716,516.279616277,0.000587248188536,-27470.1899302,Nes200_dDFE.Exponential
717,717,516.712593144,0.000588557138649,-27364.3239127,Nes200_dDFE.Exponential
718,718,519.66502413,0.000586155032296,-27444.9007627,Nes200_dDFE.Exponential
719,719,514.577314934,0.000594101178169,-27400.2225367,Nes200_dDFE.Exponential
720,720,519.784774739,0.000583283834178,-27337.7549437,Nes200_dDFE.Exponential
721,721,519.879859426,0.000584065925373,-27474.0092254,Nes200_dDFE.Exponential
722,722,517.340544301,0.000589287498064,-27391.591975,Nes200_dDFE.Exponential
723,723,515.415195592,0.000589084948718,-27463.8166863,Nes200_dDFE.Exponential
724,724,519.408162317,0.00058200608381,-27415.8839975,Nes200_dDFE.Exponential
725,725,520.177386928,0.000581613260886,-27464.6412765,Nes200_dDFE.Exponential
726,726,517.269375466,0.000588357554463,-27412.1542243,Nes200_dDFE.Exponential
727,727,522.113771142,0.000579780808054,-27328.1605854,Nes200_dDFE.Exponential
728,728,514.541209542,0.000595029395725,-27397.1425739,Nes200_dDFE.Exponential
